A14,D24,A32,A43,C3181,A61,A72,P4,A92,A101,R4,A122,YR4,A143,A152,E1,A173,L1,A192,A201,K1
A14,D27,A32,A45,C5190,A65,A75,P4,A93,A101,R4,A122,YR4,A143,A152,E4,A173,L2,A192,A201,K1
A14,D12,A32,A43,C2171,A61,A72,P2,A92,A101,R2,A123,YR2,A141,A152,E1,A173,L1,A191,A201,K1
A12,D12,A32,A40,C1007,A64,A73,P4,A94,A101,R1,A121,YR1,A143,A152,E1,A173,L1,A191,A201,K1
A14,D36,A32,A46,C1819,A61,A73,P4,A93,A101,R4,A124,YR4,A142,A153,E1,A173,L1,A192,A201,K2
A14,D36,A32,A43,C2394,A65,A73,P4,A92,A101,R4,A123,YR4,A143,A152,E1,A173,L1,A191,A201,K1
A14,D36,A32,A41,C8133,A61,A73,P1,A92,A101,R2,A122,YR2,A141,A152,E1,A173,L1,A191,A201,K1
A14,D7,A34,A43,C730,A65,A75,P4,A93,A101,R2,A122,YR2,A143,A151,E2,A172,L1,A192,A201,K1
A11,D8,A34,A410,C1164,A61,A75,P3,A93,A101,R4,A124,YR4,A141,A153,E2,A174,L2,A192,A201,K1
A12,D42,A34,A49,C5954,A61,A74,P2,A92,A101,R1,A121,YR1,A141,A152,E2,A172,L1,A191,A201,K1
A11,D36,A32,A46,C1977,A65,A75,P4,A93,A101,R4,A124,YR4,A143,A152,E1,A174,L1,A192,A201,K2
A11,D12,A34,A41,C1526,A61,A75,P4,A93,A101,R4,A124,YR4,A143,A153,E2,A174,L1,A191,A201,K1
A11,D42,A32,A43,C3965,A61,A72,P4,A93,A101,R3,A123,YR3,A143,A152,E1,A173,L1,A191,A201,K2
A12,D11,A33,A43,C4771,A61,A74,P2,A93,A101,R4,A122,YR4,A143,A152,E1,A173,L1,A191,A201,K1
A14,D54,A30,A41,C9436,A65,A73,P2,A93,A101,R2,A122,YR2,A143,A152,E1,A172,L2,A191,A201,K1
A12,D30,A32,A42,C3832,A61,A72,P2,A94,A101,R1,A122,YR1,A143,A152,E1,A173,L1,A191,A201,K1
A14,D24,A32,A43,C5943,A65,A72,P1,A92,A101,R1,A123,YR1,A143,A152,E2,A173,L1,A192,A201,K2
A14,D15,A32,A43,C1213,A63,A75,P4,A93,A101,R3,A122,YR3,A142,A152,E1,A173,L1,A192,A201,K1
A14,D18,A32,A49,C1568,A62,A73,P3,A92,A101,R4,A122,YR4,A143,A151,E1,A172,L1,A191,A201,K1
A11,D24,A32,A410,C1755,A61,A75,P4,A92,A103,R4,A121,YR4,A143,A152,E1,A172,L1,A192,A201,K1
A11,D10,A32,A43,C2315,A61,A75,P3,A93,A101,R4,A121,YR4,A143,A152,E1,A172,L1,A191,A201,K1
A14,D12,A34,A49,C1412,A61,A73,P4,A92,A103,R2,A121,YR2,A143,A152,E2,A174,L1,A192,A201,K1
A12,D18,A34,A42,C1295,A61,A72,P4,A92,A101,R1,A122,YR1,A143,A152,E2,A173,L1,A191,A201,K1
A12,D36,A32,A46,C12612,A62,A73,P1,A93,A101,R4,A124,YR4,A143,A153,E1,A173,L2,A192,A201,K2
A11,D18,A32,A40,C2249,A62,A74,P4,A93,A101,R3,A123,YR3,A143,A152,E1,A174,L2,A192,A201,K1
A11,D12,A30,A45,C1108,A61,A74,P4,A93,A101,R3,A121,YR3,A143,A152,E2,A173,L1,A191,A201,K2
A14,D12,A34,A43,C618,A61,A75,P4,A93,A101,R4,A121,YR4,A143,A152,E1,A173,L1,A191,A201,K1
A11,D12,A34,A41,C1409,A61,A75,P4,A93,A101,R3,A121,YR3,A143,A152,E1,A173,L1,A191,A201,K1
A14,D12,A34,A43,C797,A65,A75,P4,A92,A101,R3,A122,YR3,A141,A152,E1,A172,L2,A191,A201,K2
A13,D24,A34,A42,C3617,A65,A75,P4,A93,A102,R4,A124,YR4,A143,A151,E2,A173,L1,A191,A201,K1
A12,D12,A32,A40,C1318,A64,A75,P4,A93,A101,R4,A121,YR4,A143,A152,E1,A173,L1,A192,A201,K1
A12,D54,A30,A49,C15945,A61,A72,P3,A93,A101,R4,A124,YR4,A143,A151,E1,A173,L1,A192,A201,K2
A14,D12,A34,A46,C2012,A65,A74,P4,A92,A101,R2,A123,YR2,A143,A152,E1,A173,L1,A191,A201,K1
A12,D18,A32,A49,C2622,A62,A73,P4,A93,A101,R4,A123,YR4,A143,A152,E1,A173,L1,A191,A201,K1
A12,D36,A34,A43,C2337,A61,A75,P4,A93,A101,R4,A121,YR4,A143,A152,E1,A173,L1,A191,A201,K1
A12,D20,A33,A41,C7057,A65,A74,P3,A93,A101,R4,A122,YR4,A141,A151,E2,A174,L2,A192,A201,K1
A14,D24,A32,A40,C1469,A62,A75,P4,A94,A101,R4,A121,YR4,A143,A151,E1,A172,L1,A191,A201,K1
A12,D36,A32,A43,C2323,A61,A74,P4,A93,A101,R4,A123,YR4,A143,A151,E1,A173,L1,A191,A201,K1
A14,D6,A33,A43,C932,A61,A73,P3,A92,A101,R2,A121,YR2,A143,A152,E1,A173,L1,A191,A201,K1
A12,D9,A34,A42,C1919,A61,A74,P4,A93,A101,R3,A123,YR3,A143,A151,E1,A173,L1,A192,A201,K1
A14,D12,A32,A41,C2445,A65,A72,P2,A94,A101,R4,A123,YR4,A143,A151,E1,A173,L1,A192,A201,K1
A12,D24,A34,A410,C11938,A61,A73,P2,A93,A102,R3,A123,YR3,A143,A152,E2,A174,L2,A192,A201,K2
A14,D18,A31,A40,C6458,A61,A75,P2,A93,A101,R4,A124,YR4,A141,A152,E2,A174,L2,A192,A201,K2
A12,D12,A32,A40,C6078,A61,A74,P2,A93,A101,R2,A123,YR2,A143,A152,E1,A173,L1,A191,A201,K1
A11,D24,A32,A42,C7721,A65,A72,P1,A92,A101,R2,A122,YR2,A143,A152,E1,A173,L1,A192,A202,K1
A12,D14,A32,A49,C1410,A63,A75,P1,A94,A101,R2,A121,YR2,A143,A152,E1,A173,L1,A192,A201,K1
A12,D6,A33,A49,C1449,A62,A75,P1,A91,A101,R2,A123,YR2,A141,A152,E2,A173,L2,A191,A201,K1
A13,D15,A32,A46,C392,A61,A72,P4,A92,A101,R4,A122,YR4,A143,A151,E1,A173,L1,A192,A201,K1
A12,D18,A32,A40,C6260,A61,A74,P3,A93,A101,R3,A121,YR3,A143,A151,E1,A172,L1,A191,A201,K1
A14,D36,A34,A40,C7855,A61,A73,P4,A92,A101,R2,A121,YR2,A142,A152,E2,A173,L1,A192,A201,K2
A11,D12,A32,A43,C1680,A63,A75,P3,A94,A101,R1,A121,YR1,A143,A152,E1,A173,L1,A191,A201,K1
A14,D48,A34,A43,C3578,A65,A75,P4,A93,A101,R1,A121,YR1,A143,A152,E1,A173,L1,A192,A201,K1
A11,D42,A32,A43,C7174,A65,A74,P4,A92,A101,R3,A123,YR3,A143,A152,E1,A174,L1,A192,A201,K2
A11,D10,A34,A42,C2132,A65,A72,P2,A92,A102,R3,A121,YR3,A143,A151,E2,A173,L1,A191,A202,K1
A11,D33,A34,A42,C4281,A63,A73,P1,A92,A101,R4,A123,YR4,A143,A152,E2,A173,L1,A191,A201,K2
A12,D12,A34,A40,C2366,A63,A74,P3,A91,A101,R3,A123,YR3,A143,A152,E1,A174,L1,A192,A201,K1
A11,D21,A32,A43,C1835,A61,A73,P3,A92,A101,R2,A121,YR2,A143,A152,E2,A173,L1,A192,A201,K2
A14,D24,A34,A41,C3868,A61,A75,P4,A92,A101,R2,A123,YR2,A143,A151,E2,A174,L1,A192,A201,K1
A14,D12,A32,A42,C1768,A61,A73,P3,A93,A101,R2,A121,YR2,A143,A151,E1,A172,L1,A191,A201,K1
A13,D10,A34,A40,C781,A61,A75,P4,A93,A101,R4,A124,YR4,A143,A153,E2,A173,L1,A192,A201,K1
A12,D18,A32,A42,C1924,A65,A72,P4,A92,A101,R3,A121,YR3,A143,A151,E1,A173,L1,A191,A201,K2
A11,D12,A34,A40,C2121,A61,A73,P4,A93,A101,R2,A122,YR2,A143,A152,E2,A173,L1,A191,A201,K1
A11,D12,A32,A43,C701,A61,A73,P4,A94,A101,R2,A121,YR2,A143,A152,E1,A172,L1,A191,A201,K1
A12,D12,A32,A45,C639,A61,A73,P4,A93,A101,R2,A123,YR2,A143,A152,E1,A173,L1,A191,A201,K2
A12,D12,A34,A41,C1860,A61,A71,P4,A93,A101,R2,A123,YR2,A143,A152,E2,A174,L1,A192,A201,K1
A11,D12,A34,A40,C3499,A61,A73,P3,A92,A102,R2,A121,YR2,A143,A152,E2,A173,L1,A191,A201,K2
A12,D48,A32,A40,C8487,A65,A74,P1,A92,A101,R2,A123,YR2,A143,A152,E1,A173,L1,A191,A201,K1
A11,D36,A33,A46,C6887,A61,A73,P4,A93,A101,R3,A122,YR3,A142,A152,E1,A173,L1,A192,A201,K2
A14,D15,A32,A42,C2708,A61,A72,P2,A93,A101,R3,A122,YR3,A141,A152,E2,A172,L1,A191,A201,K1
A14,D18,A32,A42,C1984,A61,A73,P4,A93,A101,R4,A124,YR4,A141,A153,E2,A173,L1,A191,A201,K1
A14,D60,A32,A43,C10144,A62,A74,P2,A92,A101,R4,A121,YR4,A143,A152,E1,A173,L1,A192,A201,K1
A14,D12,A34,A43,C1240,A65,A75,P4,A92,A101,R2,A121,YR2,A143,A152,E2,A173,L1,A192,A201,K1
A14,D27,A33,A41,C8613,A64,A73,P2,A93,A101,R2,A123,YR2,A143,A152,E2,A173,L1,A191,A201,K1
A12,D12,A32,A43,C766,A63,A73,P4,A93,A101,R3,A121,YR3,A143,A152,E1,A172,L1,A191,A201,K2
A12,D15,A34,A43,C2728,A65,A74,P4,A93,A103,R2,A121,YR2,A141,A152,E3,A173,L1,A192,A201,K1
A13,D12,A32,A43,C1881,A61,A73,P2,A92,A101,R2,A123,YR2,A143,A151,E1,A172,L1,A192,A201,K1
A13,D6,A32,A40,C709,A64,A72,P2,A94,A101,R2,A121,YR2,A143,A152,E1,A171,L1,A191,A202,K1
A12,D36,A32,A43,C4795,A61,A72,P4,A92,A101,R1,A124,YR1,A143,A152,E1,A174,L1,A192,A201,K1
A11,D27,A32,A43,C3416,A61,A73,P3,A93,A101,R2,A123,YR2,A143,A152,E1,A174,L1,A191,A201,K1
A11,D18,A32,A42,C2462,A61,A73,P2,A93,A101,R2,A123,YR2,A143,A152,E1,A173,L1,A191,A201,K2
A14,D21,A34,A42,C2288,A61,A72,P4,A92,A101,R4,A122,YR4,A143,A152,E1,A173,L1,A192,A201,K1
A12,D48,A31,A49,C3566,A62,A74,P4,A93,A101,R2,A123,YR2,A143,A152,E1,A173,L1,A191,A201,K1
A11,D6,A34,A40,C860,A61,A75,P1,A92,A101,R4,A124,YR4,A143,A152,E2,A173,L1,A192,A201,K1
A14,D12,A34,A40,C682,A62,A74,P4,A92,A101,R3,A123,YR3,A143,A152,E2,A173,L1,A192,A201,K1
A11,D36,A34,A42,C5371,A61,A73,P3,A93,A103,R2,A122,YR2,A143,A152,E2,A173,L1,A191,A201,K1
A14,D18,A34,A43,C1582,A64,A75,P4,A93,A101,R4,A123,YR4,A143,A152,E2,A173,L1,A191,A201,K1
A14,D6,A32,A43,C1346,A62,A75,P2,A93,A101,R4,A124,YR4,A141,A153,E1,A173,L2,A192,A201,K1
A14,D10,A32,A43,C1924,A61,A73,P1,A93,A101,R4,A122,YR4,A143,A152,E1,A173,L1,A192,A202,K1
A13,D36,A32,A43,C5848,A61,A73,P4,A93,A101,R1,A123,YR1,A143,A152,E1,A173,L1,A191,A201,K1
A12,D24,A34,A41,C7758,A64,A75,P2,A92,A101,R4,A124,YR4,A143,A151,E1,A173,L1,A191,A201,K1
A12,D24,A33,A49,C6967,A62,A74,P4,A93,A101,R4,A123,YR4,A143,A151,E1,A174,L1,A192,A201,K1
A11,D12,A32,A42,C1282,A61,A73,P2,A92,A101,R4,A123,YR4,A143,A151,E1,A173,L1,A191,A201,K2
A11,D9,A34,A45,C1288,A62,A75,P3,A93,A103,R4,A121,YR4,A143,A152,E2,A173,L2,A191,A202,K1
A11,D12,A31,A48,C339,A61,A75,P4,A94,A101,R1,A123,YR1,A141,A152,E1,A172,L1,A191,A201,K1
A12,D24,A32,A40,C3512,A62,A74,P2,A93,A101,R3,A123,YR3,A141,A152,E2,A173,L1,A192,A201,K1
A14,D6,A34,A43,C1898,A65,A73,P1,A93,A101,R2,A121,YR2,A143,A152,E2,A172,L2,A191,A201,K1
A14,D24,A34,A43,C2872,A62,A75,P3,A93,A101,R4,A121,YR4,A143,A152,E1,A173,L2,A192,A201,K1
A14,D18,A34,A40,C1055,A61,A72,P4,A92,A101,R1,A122,YR1,A143,A152,E2,A173,L1,A191,A201,K1
A14,D15,A32,A44,C1262,A63,A74,P4,A93,A101,R3,A122,YR3,A143,A152,E2,A173,L1,A192,A201,K1
A12,D10,A32,A40,C7308,A61,A71,P2,A93,A101,R4,A124,YR4,A141,A153,E1,A174,L1,A192,A201,K1
A14,D36,A32,A40,C909,A63,A75,P4,A93,A101,R4,A122,YR4,A143,A152,E1,A173,L1,A191,A201,K1
A14,D6,A32,A42,C2978,A63,A73,P1,A93,A101,R2,A123,YR2,A143,A152,E1,A173,L1,A192,A201,K1
A11,D18,A32,A42,C1131,A61,A71,P4,A92,A101,R2,A123,YR2,A143,A152,E1,A173,L1,A191,A201,K2
A12,D11,A32,A42,C1577,A64,A72,P4,A92,A101,R1,A121,YR1,A143,A152,E1,A173,L1,A191,A201,K1
A14,D24,A32,A42,C3972,A61,A74,P2,A92,A101,R4,A122,YR4,A143,A151,E1,A173,L1,A192,A201,K1
A12,D24,A34,A49,C1935,A61,A75,P4,A91,A101,R4,A121,YR4,A143,A152,E2,A173,L1,A192,A201,K2
A11,D15,A30,A40,C950,A61,A75,P4,A93,A101,R3,A123,YR3,A143,A151,E2,A173,L2,A191,A201,K2
A14,D12,A32,A42,C763,A61,A73,P4,A92,A101,R1,A121,YR1,A143,A152,E1,A173,L1,A192,A201,K1
A12,D24,A33,A42,C2064,A61,A71,P3,A92,A101,R2,A122,YR2,A143,A152,E1,A174,L1,A192,A201,K2
A12,D8,A32,A43,C1414,A61,A73,P4,A93,A103,R2,A121,YR2,A143,A152,E1,A173,L1,A191,A202,K1
A11,D21,A33,A46,C3414,A61,A72,P2,A93,A101,R1,A122,YR1,A143,A152,E2,A173,L1,A191,A201,K2
A14,D30,A31,A41,C7485,A65,A71,P4,A92,A101,R1,A121,YR1,A141,A152,E1,A174,L1,A192,A201,K2
A11,D12,A32,A42,C2577,A61,A73,P2,A91,A101,R1,A123,YR1,A143,A152,E1,A173,L1,A191,A201,K1
A11,D6,A34,A43,C338,A63,A75,P4,A93,A101,R4,A123,YR4,A143,A152,E2,A173,L1,A191,A201,K1
A14,D12,A32,A43,C1963,A61,A74,P4,A93,A101,R2,A123,YR2,A143,A151,E2,A174,L2,A192,A201,K1
A11,D21,A34,A40,C571,A61,A75,P4,A93,A101,R4,A121,YR4,A143,A152,E2,A173,L1,A191,A201,K1
A14,D36,A33,A49,C9572,A61,A72,P1,A91,A101,R1,A123,YR1,A143,A152,E2,A173,L1,A191,A201,K2
A12,D36,A33,A49,C4455,A61,A73,P2,A91,A101,R2,A121,YR2,A142,A152,E2,A174,L1,A192,A201,K2
A11,D21,A31,A40,C1647,A65,A73,P4,A93,A101,R2,A122,YR2,A143,A152,E2,A172,L2,A191,A201,K2
A14,D24,A34,A42,C3777,A64,A73,P4,A93,A101,R4,A121,YR4,A143,A152,E1,A173,L1,A192,A201,K1
A12,D18,A34,A40,C884,A61,A75,P4,A93,A101,R4,A123,YR4,A141,A152,E1,A173,L2,A192,A201,K2
A14,D15,A34,A43,C1360,A61,A73,P4,A93,A101,R2,A122,YR2,A143,A152,E2,A173,L1,A191,A201,K1
A12,D9,A31,A41,C5129,A61,A75,P2,A92,A101,R4,A124,YR4,A141,A153,E1,A174,L2,A192,A201,K2
A12,D16,A34,A40,C1175,A61,A71,P2,A93,A101,R3,A123,YR3,A143,A153,E3,A171,L1,A192,A201,K1
A11,D12,A32,A43,C674,A62,A74,P4,A94,A101,R1,A122,YR1,A143,A152,E1,A173,L1,A191,A201,K2
A12,D18,A30,A42,C3244,A61,A73,P1,A92,A101,R4,A123,YR4,A141,A152,E2,A173,L1,A192,A201,K1
A14,D24,A32,A49,C4591,A64,A73,P2,A93,A101,R3,A122,YR3,A143,A152,E3,A174,L1,A192,A201,K2
A12,D48,A30,A49,C3844,A62,A74,P4,A93,A101,R4,A124,YR4,A143,A153,E1,A172,L2,A191,A201,K2
A12,D27,A32,A49,C3915,A61,A73,P4,A93,A101,R2,A123,YR2,A143,A152,E1,A173,L2,A192,A201,K2
A14,D6,A32,A43,C2108,A61,A74,P2,A94,A101,R2,A121,YR2,A143,A151,E1,A173,L1,A191,A201,K1
A12,D45,A32,A43,C3031,A62,A73,P4,A93,A103,R4,A122,YR4,A143,A151,E1,A173,L1,A191,A201,K2
A12,D9,A34,A46,C1501,A61,A75,P2,A92,A101,R3,A123,YR3,A143,A152,E2,A174,L1,A192,A201,K2
A14,D6,A34,A43,C1382,A61,A73,P1,A92,A101,R1,A123,YR1,A143,A152,E2,A173,L1,A192,A201,K1
A12,D12,A32,A42,C951,A62,A72,P4,A92,A101,R4,A123,YR4,A141,A151,E4,A173,L1,A191,A201,K2
A12,D24,A32,A41,C2760,A65,A75,P4,A93,A101,R4,A124,YR4,A141,A153,E1,A173,L1,A192,A201,K1
A12,D18,A33,A42,C4297,A61,A75,P4,A91,A101,R3,A124,YR3,A143,A152,E1,A174,L1,A192,A201,K2
A14,D9,A34,A46,C936,A63,A75,P4,A93,A101,R2,A123,YR2,A143,A152,E2,A173,L1,A192,A201,K1
A11,D12,A32,A40,C1168,A61,A73,P4,A94,A101,R3,A121,YR3,A143,A152,E1,A172,L1,A191,A201,K1
A14,D27,A33,A49,C5117,A61,A74,P3,A93,A101,R4,A123,YR4,A143,A152,E2,A173,L1,A191,A201,K1
A11,D12,A32,A48,C902,A61,A74,P4,A94,A101,R4,A122,YR4,A143,A151,E1,A173,L1,A191,A201,K2
A14,D12,A34,A40,C1495,A61,A75,P4,A93,A101,R1,A121,YR1,A143,A152,E2,A172,L2,A191,A201,K1
A11,D30,A34,A41,C10623,A61,A75,P3,A93,A101,R4,A124,YR4,A143,A153,E3,A174,L2,A192,A201,K1
A14,D12,A34,A42,C1935,A61,A75,P4,A93,A101,R4,A121,YR4,A143,A152,E3,A173,L1,A192,A201,K1
A12,D12,A34,A44,C1424,A61,A74,P4,A93,A101,R3,A122,YR3,A143,A152,E1,A173,L1,A191,A201,K1
A11,D24,A32,A49,C6568,A61,A73,P2,A94,A101,R2,A123,YR2,A142,A152,E1,A172,L1,A191,A201,K1
A14,D12,A32,A41,C1413,A64,A74,P3,A93,A101,R2,A122,YR2,A143,A152,E1,A173,L1,A191,A202,K1
A14,D9,A34,A43,C3074,A65,A73,P1,A93,A101,R2,A121,YR2,A143,A152,E2,A173,L2,A191,A201,K1
A14,D36,A32,A43,C3835,A65,A75,P2,A92,A101,R4,A121,YR4,A143,A152,E1,A172,L1,A192,A201,K1
A11,D27,A30,A49,C5293,A61,A71,P2,A93,A101,R4,A122,YR4,A142,A152,E2,A173,L1,A192,A201,K2
A13,D30,A33,A49,C1908,A61,A75,P4,A93,A101,R4,A121,YR4,A143,A152,E1,A174,L1,A192,A201,K2
A14,D36,A34,A43,C3342,A65,A75,P4,A93,A101,R2,A123,YR2,A143,A152,E1,A173,L1,A192,A201,K1
